Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod,Region,Average_Income
L734540,TX,11346,41,Female,False,Month-to-month,Fiber Optic,68.0,Electronic Check,TX,"$61,985"
N27354,TN,708,33,Female,False,Two Year,Fiber Optic,69.0,Credit Card (automatic),TN,"$58,279"
A878642,TX,80264,57,Male,False,Month-to-month,DSL,67.0,Bank Transfer(automatic),TX,"$61,985"
U698370,IL,10246,21,Male,False,One year,Fiber Optic,57.0,Electronic Check,IL,"$68,822"
P535033,MA,17713,27,Female,False,Two Year,DSL,64.0,Electronic Check,MA,"$84,945"
W713966,WA,57306,27,Male,False,Two Year,DSL,72.0,Credit Card (automatic),WA,"$75,698"
U76820,OK,10238,84,Male,False,Two Year,Fiber Optic,45.0,Credit Card (automatic),OK,"$54,998"
F594045,MN,2033,57,Male,False,One year,Fiber Optic,48.0,Bank Transfer(automatic),MN,"$68,010"
M955464,OH,373,58,Male,False,Month-to-month,DSL,56.0,Electronic Check,OH,"$57,880"
U982319,IL,7398,36,Female,False,Two Year,DSL,67.0,Electronic Check,IL,"$68,822"
J586788,TX,7292,84,Female,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic),TX,"$61,985"
K551039,KY,983,35,Female,False,Month-to-month,Fiber Optic,66.0,Credit Card (automatic),KY,"$52,109"
E224782,AR,16902,58,Female,False,Two Year,DSL,60.0,Electronic Check,AR,"$51,787"
G23603,NY,38363,46,Female,False,Two Year,Fiber Optic,51.0,Electronic Check,NY,"$78,089"
S428715,ID,40385,89,Female,False,Month-to-month,DSL,63.0,Credit Card (automatic),ID,"$54,537"
J413185,PA,235,88,Female,False,One year,Fiber Optic,59.0,Mailed Check,PA,"$65,167"
D81262,PA,1773,38,Male,False,Month-to-month,Fiber Optic,56.0,Bank Transfer(automatic),PA,"$65,167"
J593494,ID,50,37,Female,False,Month-to-month,Fiber Optic,71.0,Mailed Check,ID,"$54,537"
S285667,WV,11601,27,Female,False,Two Year,Fiber Optic,71.0,Electronic Check,WV,"$49,169"
F394583,PA,7154,51,Female,False,One year,Fiber Optic,63.0,Electronic Check,PA,"$65,167"
V395482,SD,232,48,Female,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic),SD,"$65,806"
T760461,CA,8381,79,Female,False,Month-to-month,DSL,46.0,Bank Transfer(automatic),CA,"$77,339"
P812093,MN,2990,49,Male,False,Two Year,Fiber Optic,59.0,Mailed Check,MN,"$68,010"
J25646,MO,5234,76,Female,False,One year,Fiber Optic,63.0,Bank Transfer(automatic),MO,"$56,551"
Q717466,IL,4024,41,Male,False,Two Year,DSL,68.0,Electronic Check,IL,"$68,822"
G350853,IL,29743,83,Female,False,Month-to-month,DSL,68.0,Electronic Check,IL,"$68,822"
W01140,AL,5168,23,Male,False,One year,DSL,61.0,Electronic Check,AL,"$50,637"
H988583,VA,2123,85,Female,False,Month-to-month,Fiber Optic,62.0,Bank Transfer(automatic),VA,"$68,211"
D510020,MO,1352,36,Male,False,Month-to-month,Fiber Optic,67.0,Credit Card (automatic),MO,"$56,551"
W402834,OH,1026,41,Male,False,One year,Fiber Optic,57.0,Mailed Check,OH,"$57,880"
H403456,CA,3757,71,Male,False,Month-to-month,Fiber Optic,66.0,Bank Transfer(automatic),CA,"$77,339"
Q19503,OH,9909,53,Female,False,One year,DSL,65.0,Mailed Check,OH,"$57,880"
P604430,IL,902,82,Male,False,Month-to-month,Fiber Optic,63.0,Bank Transfer(automatic),IL,"$68,822"
S799437,NE,191,82,Male,False,Month-to-month,Fiber Optic,69.0,Mailed Check,NE,"$63,321"
F890957,MA,1808,85,Male,False,Two Year,DSL,62.0,Credit Card (automatic),MA,"$84,945"
I979416,TX,31318,83,Male,False,Month-to-month,Fiber Optic,44.0,Electronic Check,TX,"$61,985"
M500465,VA,1874,77,Female,False,Month-to-month,Fiber Optic,46.0,Electronic Check,VA,"$68,211"
Y931202,NM,1110,69,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check,NM,"$51,500"
M663152,KS,873,42,Female,False,One year,Fiber Optic,48.0,Credit Card (automatic),KS,"$60,152"
T191083,NE,338,29,Female,False,Month-to-month,Fiber Optic,70.0,Credit Card (automatic),NE,"$63,321"
R581784,OH,1141,49,Male,False,Month-to-month,Fiber Optic,57.0,Mailed Check,OH,"$57,880"
F761138,MS,2385,57,Male,False,One year,Fiber Optic,52.0,Credit Card (automatic),MS,"$46,248"
Y627704,MI,1325,82,Female,False,One year,DSL,70.0,Mailed Check,MI,"$56,813"
W335827,NY,105,29,Female,False,Two Year,Fiber Optic,66.0,Credit Card (automatic),NY,"$78,089"
S835724,AZ,434,37,Female,False,Two Year,Fiber Optic,50.0,Mailed Check,AZ,"$56,667"
E749946,TX,85,31,Female,False,Two Year,DSL,64.0,Bank Transfer(automatic),TX,"$61,985"
N601524,IL,2029,27,Male,False,One year,Fiber Optic,71.0,Credit Card (automatic),IL,"$68,822"
Y858758,PA,7154,57,Male,False,Month-to-month,Fiber Optic,72.0,Electronic Check,PA,"$65,167"
Y470638,IN,3068,48,Male,False,Month-to-month,DSL,54.0,Mailed Check,IN,"$57,930"
G201104,IA,1073,64,Female,False,Month-to-month,Fiber Optic,57.0,Mailed Check,IA,"$58,905"
K853735,IL,831,77,Female,False,One year,Fiber Optic,62.0,Bank Transfer(automatic),IL,"$68,822"
X246735,MI,27211,73,Male,False,One year,DSL,60.0,Credit Card (automatic),MI,"$56,813"
G194988,AK,1389,31,Female,False,Month-to-month,Fiber Optic,46.0,Electronic Check,AK,"$68,919"
T258326,CO,3842,88,Male,False,Two Year,Fiber Optic,63.0,Electronic Check,CO,"$74,167"
A793645,CA,0,77,Female,False,Month-to-month,Fiber Optic,55.0,Credit Card (automatic),CA,"$77,339"
S982704,OR,4286,33,Male,False,Two Year,DSL,51.0,Electronic Check,OR,"$62,767"
G309407,OR,39440,32,Male,True,Month-to-month,DSL,58.0,Credit Card (automatic),OR,"$62,767"
G633258,SD,5467,72,Male,False,Two Year,DSL,58.0,Electronic Check,SD,"$65,806"
O194821,AZ,6233,65,Male,True,Month-to-month,DSL,60.0,Electronic Check,AZ,"$56,667"
D414965,GA,66053,85,Female,False,Two Year,Fiber Optic,70.0,Bank Transfer(automatic),GA,"$57,129"
U270597,VA,13489,21,Male,True,Month-to-month,Fiber Optic,43.0,Electronic Check,VA,"$68,211"
D639444,NC,8652,64,Male,False,Month-to-month,DSL,67.0,Electronic Check,NC,"$57,416"
I567163,SC,3594,36,Female,False,Two Year,DSL,67.0,Credit Card (automatic),SC,"$53,320"
X987100,TX,2421,50,Male,False,One year,DSL,65.0,Electronic Check,TX,"$61,985"
C25081,MI,1616,44,Female,False,Month-to-month,Fiber Optic,54.0,Electronic Check,MI,"$56,813"
J74384,WI,3006,76,Male,False,Month-to-month,DSL,45.0,Electronic Check,WI,"$61,210"
Y842226,LA,346,55,Male,False,Two Year,Fiber Optic,67.0,Bank Transfer(automatic),LA,"$54,622"
X262328,MI,8142,49,Female,False,Two Year,Fiber Optic,63.0,Electronic Check,MI,"$56,813"
B584202,IN,2129,88,Male,False,Month-to-month,DSL,64.0,Electronic Check,IN,"$57,930"
P903134,NY,4597,26,Male,True,Month-to-month,Fiber Optic,55.0,Bank Transfer(automatic),NY,"$78,089"
H674623,CO,443,58,Female,False,Two Year,DSL,66.0,Mailed Check,CO,"$74,167"
K194475,MN,630,23,Male,False,Month-to-month,Fiber Optic,46.0,Electronic Check,MN,"$68,010"
T235921,MD,41,83,Female,False,Month-to-month,Fiber Optic,63.0,Electronic Check,MD,"$70,730"
P370184,OH,15599,80,Male,False,Two Year,Fiber Optic,56.0,Bank Transfer(automatic),OH,"$57,880"
T242541,FL,36531,65,Male,False,Month-to-month,Fiber Optic,67.0,Electronic Check,FL,"$63,597"
C110005,OH,1986,48,Female,False,Month-to-month,DSL,49.0,Mailed Check,OH,"$57,880"
V289484,AK,8859,21,Female,False,Month-to-month,Fiber Optic,63.0,Credit Card (automatic),AK,"$68,919"
K663726,AZ,40434,44,Male,False,Two Year,DSL,72.0,Bank Transfer(automatic),AZ,"$56,667"
C455392,TX,40778,40,Male,False,Two Year,DSL,49.0,Bank Transfer(automatic),TX,"$61,985"
C294087,PA,13287,48,Female,False,Month-to-month,Fiber Optic,67.0,Electronic Check,PA,"$65,167"
O321745,IL,145,58,Male,False,Month-to-month,DSL,58.0,Bank Transfer(automatic),IL,"$68,822"
Z472765,CA,44968,78,Male,False,Month-to-month,Fiber Optic,48.0,Electronic Check,CA,"$77,339"
I331050,OR,1380,65,Male,False,Two Year,Fiber Optic,62.0,Credit Card (automatic),OR,"$62,767"
P349196,ME,77,66,Male,False,Two Year,Fiber Optic,52.0,Mailed Check,ME,"$59,463"
H248782,FL,4872,88,Male,False,One year,DSL,50.0,Bank Transfer(automatic),FL,"$63,597"
T391166,NY,155,45,Male,False,Month-to-month,Fiber Optic,64.0,Mailed Check,NY,"$78,089"
S231697,GA,24744,55,Female,False,Month-to-month,Fiber Optic,56.0,Mailed Check,GA,"$57,129"
P147558,AZ,33612,18,Male,False,Two Year,Fiber Optic,52.0,Credit Card (automatic),AZ,"$56,667"
V297438,NE,1751,73,Male,False,Month-to-month,Fiber Optic,51.0,Mailed Check,NE,"$63,321"
X277511,MD,26401,81,Female,False,Two Year,Fiber Optic,57.0,Mailed Check,MD,"$70,730"
Y293927,MT,2520,71,Female,False,One year,Fiber Optic,71.0,Electronic Check,MT,"$57,719"
M659677,CO,14985,34,Female,False,Month-to-month,Fiber Optic,66.0,Electronic Check,CO,"$74,167"
J450880,VA,266,38,Female,False,Two Year,DSL,67.0,Electronic Check,VA,"$68,211"
F775718,NV,1207,52,Male,False,Two Year,Fiber Optic,51.0,Bank Transfer(automatic),NV,"$61,282"
X378242,MI,21829,64,Female,False,Month-to-month,DSL,69.0,Electronic Check,MI,"$56,813"
W271686,MO,80,60,Male,False,Month-to-month,Fiber Optic,64.0,Electronic Check,MO,"$56,551"
O16957,PA,8852,88,Male,False,Month-to-month,DSL,68.0,Electronic Check,PA,"$65,167"
V394552,NJ,10827,74,Male,False,One year,Fiber Optic,48.0,Mailed Check,NJ,"$78,700"
D790505,MA,2802,46,Female,False,Two Year,Fiber Optic,56.0,Mailed Check,MA,"$84,945"
L829193,NC,268,81,Male,False,Month-to-month,DSL,57.0,Mailed Check,NC,"$57,416"
N774071,SC,17642,24,Female,False,Two Year,Fiber Optic,64.0,Bank Transfer(automatic),SC,"$53,320"
H63833,MO,13017,41,Male,False,Month-to-month,Fiber Optic,67.0,Bank Transfer(automatic),MO,"$56,551"
S504402,NE,105,76,Male,False,One year,DSL,52.0,Mailed Check,NE,"$63,321"
O629517,AL,8109,56,Male,False,Month-to-month,DSL,64.0,Credit Card (automatic),AL,"$50,637"
X392676,NY,464,34,Male,False,Month-to-month,DSL,60.0,Bank Transfer(automatic),NY,"$78,089"
W677486,MI,2018,19,Female,False,Month-to-month,DSL,67.0,Credit Card (automatic),MI,"$56,813"
W242206,IN,16246,33,Female,False,Two Year,Fiber Optic,55.0,Credit Card (automatic),IN,"$57,930"
N603536,WV,304,33,Male,False,Two Year,Fiber Optic,50.0,Electronic Check,WV,"$49,169"
D595070,ID,560,56,Female,False,Month-to-month,DSL,49.0,Bank Transfer(automatic),ID,"$54,537"
U187337,AZ,22274,53,Female,False,One year,Fiber Optic,69.0,Bank Transfer(automatic),AZ,"$56,667"
Y224416,CA,8332,80,Female,False,Month-to-month,Fiber Optic,51.0,Electronic Check,CA,"$77,339"
N843223,NY,10429,39,Male,False,Month-to-month,Fiber Optic,70.0,Mailed Check,NY,"$78,089"
S428583,AR,1018,57,Female,False,Month-to-month,DSL,60.0,Electronic Check,AR,"$51,787"
N78759,TX,9575,28,Female,False,One year,Fiber Optic,67.0,Electronic Check,TX,"$61,985"
H973126,AL,1936,57,Female,True,Month-to-month,Fiber Optic,59.0,Electronic Check,AL,"$50,637"
G04810,KS,233,82,Male,False,Two Year,Fiber Optic,70.0,Credit Card (automatic),KS,"$60,152"
Y549440,NH,37641,77,Male,False,Month-to-month,Fiber Optic,45.0,Bank Transfer(automatic),NH,"$74,663"
R495303,ND,308,75,Female,False,One year,Fiber Optic,68.0,Electronic Check,ND,"$66,184"
N566444,VA,2087,59,Male,False,Month-to-month,Fiber Optic,65.0,Credit Card (automatic),VA,"$68,211"
D68964,TX,22640,19,Female,False,Month-to-month,Fiber Optic,45.0,Electronic Check,TX,"$61,985"
C615502,KY,376,74,Male,False,Month-to-month,Fiber Optic,70.0,Electronic Check,KY,"$52,109"
I41510,PA,232,82,Female,False,Month-to-month,DSL,64.0,Bank Transfer(automatic),PA,"$65,167"
A40824,CA,102433,40,Female,False,Two Year,DSL,59.0,Electronic Check,CA,"$77,339"
V490898,OK,3089,84,Female,False,Month-to-month,Fiber Optic,59.0,Mailed Check,OK,"$54,998"
R232591,TX,6241,78,Male,False,Two Year,Fiber Optic,61.0,Credit Card (automatic),TX,"$61,985"
L776429,KY,1351,32,Male,False,Month-to-month,Fiber Optic,69.0,Electronic Check,KY,"$52,109"
H664759,WI,4160,28,Male,False,One year,DSL,65.0,Mailed Check,WI,"$61,210"
H309760,DE,25134,77,Female,True,Month-to-month,Fiber Optic,49.0,Mailed Check,DE,"$61,387"
H983119,SC,11357,30,Male,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic),SC,"$53,320"
K452042,IL,107,34,Female,False,Month-to-month,DSL,68.0,Electronic Check,IL,"$68,822"
U898866,NE,389,38,Female,False,Month-to-month,DSL,67.0,Electronic Check,NE,"$63,321"
Y663307,VA,1567,31,Female,False,Month-to-month,Fiber Optic,56.0,Bank Transfer(automatic),VA,"$68,211"
B674702,IL,3274,68,Male,False,Month-to-month,Fiber Optic,62.0,Electronic Check,IL,"$68,822"
C967245,OH,142,19,Male,False,Two Year,DSL,70.0,Electronic Check,OH,"$57,880"
Y239127,NE,2715,79,Female,False,Month-to-month,Fiber Optic,55.0,Electronic Check,NE,"$63,321"
M869915,GA,959,71,Male,False,Month-to-month,Fiber Optic,61.0,Mailed Check,GA,"$57,129"
Y904957,MN,1383,45,Male,False,Month-to-month,DSL,63.0,Electronic Check,MN,"$68,010"
H943500,TN,23425,21,Male,False,Two Year,DSL,47.0,Mailed Check,TN,"$58,279"
D435398,NY,256,28,Male,False,Two Year,Fiber Optic,68.0,Mailed Check,NY,"$78,089"
Y799118,MO,17801,29,Male,True,Month-to-month,Fiber Optic,53.0,Electronic Check,MO,"$56,551"
W408649,SC,390,55,Female,False,Two Year,Fiber Optic,66.0,Electronic Check,SC,"$53,320"
T273833,IA,634,84,Nonbinary,False,Month-to-month,Fiber Optic,62.0,Credit Card (automatic),IA,"$58,905"
T00191,VA,4435,27,Female,False,Month-to-month,Fiber Optic,59.0,Credit Card (automatic),VA,"$68,211"
L731384,TN,548,18,Male,False,Month-to-month,Fiber Optic,45.0,Electronic Check,TN,"$58,279"
V700908,ND,535,33,Female,False,Two Year,Fiber Optic,64.0,Electronic Check,ND,"$66,184"
P545768,NJ,6900,76,Female,False,Month-to-month,DSL,61.0,Mailed Check,NJ,"$78,700"
Y908871,OK,8397,82,Male,False,Month-to-month,DSL,43.0,Electronic Check,OK,"$54,998"
F266865,MO,11988,44,Female,False,Month-to-month,DSL,41.0,Electronic Check,MO,"$56,551"
C983145,WY,227,20,Female,False,Month-to-month,Fiber Optic,48.0,Electronic Check,WY,"$71,342"
D547400,MN,1612,64,Female,False,Month-to-month,Fiber Optic,59.0,Bank Transfer(automatic),MN,"$68,010"
S112967,TX,18249,41,Male,False,Month-to-month,DSL,45.0,Credit Card (automatic),TX,"$61,985"
I259451,OH,1210,84,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check,OH,"$57,880"
O649096,MT,92,57,Male,False,Month-to-month,DSL,68.0,Credit Card (automatic),MT,"$57,719"
G08081,KS,718,82,Male,False,Two Year,Fiber Optic,67.0,Electronic Check,KS,"$60,152"
R392539,IN,35151,57,Female,False,Two Year,Fiber Optic,54.0,Electronic Check,IN,"$57,930"
Z688558,PA,3139,25,Male,False,One year,Fiber Optic,58.0,Bank Transfer(automatic),PA,"$65,167"
G56644,KY,9852,48,Male,False,Two Year,Fiber Optic,67.0,Mailed Check,KY,"$52,109"
X103902,WY,160,50,Female,False,Two Year,DSL,63.0,Mailed Check,WY,"$71,342"
A268547,NE,151,82,Male,False,Month-to-month,Fiber Optic,68.0,Mailed Check,NE,"$63,321"
I646709,KY,6570,32,Male,False,Month-to-month,DSL,53.0,Mailed Check,KY,"$52,109"
R723551,TX,77,61,Male,False,One year,Fiber Optic,71.0,Credit Card (automatic),TX,"$61,985"
I09844,MN,12742,23,Female,False,Two Year,Fiber Optic,71.0,Electronic Check,MN,"$68,010"
E571411,MD,4622,33,Female,False,Month-to-month,Fiber Optic,55.0,Electronic Check,MD,"$70,730"
L839648,NM,17287,88,Female,False,One year,DSL,68.0,Electronic Check,NM,"$51,500"
Q127985,ND,631,21,Male,False,One year,Fiber Optic,57.0,Bank Transfer(automatic),ND,"$66,184"
P820298,FL,34794,77,Female,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic),FL,"$63,597"
U876126,GA,25487,65,Female,False,Two Year,Fiber Optic,69.0,Bank Transfer(automatic),GA,"$57,129"
F818870,KS,641,75,Female,False,Month-to-month,Fiber Optic,53.0,Credit Card (automatic),KS,"$60,152"
F711590,MA,19463,28,Male,False,Month-to-month,DSL,70.0,Mailed Check,MA,"$84,945"
Z931013,TX,2762,32,Female,False,Month-to-month,Fiber Optic,60.0,Bank Transfer(automatic),TX,"$61,985"
A34326,TX,647,86,Female,False,Month-to-month,Fiber Optic,63.0,Electronic Check,TX,"$61,985"
D964633,SD,1605,88,Male,False,Month-to-month,Fiber Optic,64.0,Electronic Check,SD,"$65,806"
S968318,GA,6874,48,Female,False,One year,DSL,51.0,Bank Transfer(automatic),GA,"$57,129"
V573037,MS,19704,57,Female,False,Month-to-month,Fiber Optic,46.0,Electronic Check,MS,"$46,248"
Q154305,WV,2158,59,Male,False,Two Year,DSL,59.0,Credit Card (automatic),WV,"$49,169"
M446951,FL,7762,51,Female,False,Month-to-month,DSL,67.0,Electronic Check,FL,"$63,597"
V123994,AZ,1480,22,Female,False,Month-to-month,Fiber Optic,63.0,Electronic Check,AZ,"$56,667"
W878528,FL,12092,45,Male,False,Two Year,Fiber Optic,58.0,Credit Card (automatic),FL,"$63,597"
H772847,OH,4825,74,Male,False,Month-to-month,Fiber Optic,40.0,Credit Card (automatic),OH,"$57,880"
S974700,MO,990,22,Male,False,One year,DSL,38.0,Mailed Check,MO,"$56,551"
F218295,MI,1761,83,Nonbinary,True,Month-to-month,DSL,68.0,Electronic Check,MI,"$56,813"
Q796173,PA,244,37,Female,False,Two Year,Fiber Optic,46.0,Credit Card (automatic),PA,"$65,167"
L343348,FL,34642,29,Female,False,Two Year,Fiber Optic,67.0,Electronic Check,FL,"$63,597"
P140379,NC,6307,76,Female,False,Two Year,Fiber Optic,45.0,Electronic Check,NC,"$57,416"
T415137,TN,1596,83,Female,False,Two Year,Fiber Optic,64.0,Electronic Check,TN,"$58,279"
O456467,GA,8139,21,Male,False,Month-to-month,Fiber Optic,64.0,Mailed Check,GA,"$57,129"
N548388,WV,364,37,Male,False,Month-to-month,Fiber Optic,60.0,Bank Transfer(automatic),WV,"$49,169"
I185824,NJ,24364,30,Male,False,Month-to-month,Fiber Optic,63.0,Electronic Check,NJ,"$78,700"
C477136,IL,1341,34,Male,False,Month-to-month,Fiber Optic,43.0,Credit Card (automatic),IL,"$68,822"
Q724099,NJ,26613,88,Male,False,Two Year,Fiber Optic,72.0,Credit Card (automatic),NJ,"$78,700"
M701595,PA,407,18,Female,True,Month-to-month,Fiber Optic,71.0,Electronic Check,PA,"$65,167"
K790327,MO,33031,53,Male,False,Month-to-month,DSL,69.0,Electronic Check,MO,"$56,551"
X460024,CA,52322,64,Female,False,Two Year,DSL,67.0,Bank Transfer(automatic),CA,"$77,339"
C632525,OK,144,40,Male,True,Month-to-month,Fiber Optic,46.0,Mailed Check,OK,"$54,998"
R430129,OH,3118,28,Male,False,Month-to-month,Fiber Optic,60.0,Electronic Check,OH,"$57,880"
R104575,GA,26683,48,Female,False,Month-to-month,Fiber Optic,61.0,Mailed Check,GA,"$57,129"
E177109,MD,19637,63,Male,False,One year,DSL,65.0,Credit Card (automatic),MD,"$70,730"
H419829,WY,272,44,Male,False,Two Year,Fiber Optic,71.0,Electronic Check,WY,"$71,342"
S400879,IA,1443,61,Male,False,Month-to-month,DSL,72.0,Electronic Check,IA,"$58,905"
V424932,MS,21750,47,Male,False,One year,Fiber Optic,57.0,Mailed Check,MS,"$46,248"
P239147,TN,883,61,Nonbinary,False,One year,DSL,53.0,Bank Transfer(automatic),TN,"$58,279"
F98602,WV,684,43,Male,False,One year,Fiber Optic,65.0,Electronic Check,WV,"$49,169"
F417728,IA,11741,86,Female,False,Month-to-month,Fiber Optic,46.0,Electronic Check,IA,"$58,905"
J269900,IL,1198,81,Male,False,Month-to-month,Fiber Optic,56.0,Bank Transfer(automatic),IL,"$68,822"
X390643,WV,446,41,Nonbinary,False,Month-to-month,Fiber Optic,72.0,Bank Transfer(automatic),WV,"$49,169"
P997581,NH,1507,57,Male,False,Two Year,Fiber Optic,63.0,Electronic Check,NH,"$74,663"
W805678,ME,309,42,Female,False,Month-to-month,Fiber Optic,66.0,Electronic Check,ME,"$59,463"
L529675,MI,4048,77,Male,False,Two Year,Fiber Optic,66.0,Mailed Check,MI,"$56,813"
U648807,SC,34082,46,Female,False,Month-to-month,DSL,49.0,Mailed Check,SC,"$53,320"
O409629,NY,925,74,Male,False,Two Year,Fiber Optic,63.0,Electronic Check,NY,"$78,089"
Z296111,WI,3263,86,Female,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic),WI,"$61,210"
Q213577,PA,172,46,Male,False,Two Year,Fiber Optic,45.0,Electronic Check,PA,"$65,167"
J745220,MO,129,45,Male,False,One year,DSL,66.0,Electronic Check,MO,"$56,551"
L283891,GA,40441,36,Female,False,Month-to-month,Fiber Optic,62.0,Bank Transfer(automatic),GA,"$57,129"
Y538750,GA,2128,73,Male,False,Month-to-month,Fiber Optic,61.0,Electronic Check,GA,"$57,129"
Z334157,NY,2000,60,Female,False,Month-to-month,Fiber Optic,45.0,Credit Card (automatic),NY,"$78,089"
V225599,TX,14260,69,Male,False,Month-to-month,DSL,49.0,Mailed Check,TX,"$61,985"
V186499,MI,6020,81,Female,False,Month-to-month,Fiber Optic,53.0,Electronic Check,MI,"$56,813"
P940749,MN,16968,86,Female,False,Month-to-month,DSL,66.0,Electronic Check,MN,"$68,010"
I136611,NJ,31725,63,Female,False,One year,Fiber Optic,45.0,Bank Transfer(automatic),NJ,"$78,700"
I182227,FL,32901,50,Female,False,Two Year,DSL,64.0,Electronic Check,FL,"$63,597"
N660411,CA,11092,35,Male,False,Month-to-month,Fiber Optic,64.0,Electronic Check,CA,"$77,339"
A968154,IL,21131,71,Female,False,Month-to-month,Fiber Optic,50.0,Electronic Check,IL,"$68,822"
W26439,CA,570,49,Male,False,Two Year,DSL,68.0,Credit Card (automatic),CA,"$77,339"
Z841374,TN,5264,38,Nonbinary,False,Month-to-month,Fiber Optic,63.0,Electronic Check,TN,"$58,279"
A615789,NC,649,30,Female,False,One year,Fiber Optic,67.0,Electronic Check,NC,"$57,416"
N772001,MN,27946,30,Female,False,Month-to-month,Fiber Optic,64.0,Credit Card (automatic),MN,"$68,010"
C915618,MO,437,61,Male,False,Month-to-month,Fiber Optic,68.0,Bank Transfer(automatic),MO,"$56,551"
B921488,PA,43,32,Female,False,Month-to-month,Fiber Optic,52.0,Bank Transfer(automatic),PA,"$65,167"
