Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod
S60656,NE,231,55,Male,False,Month-to-month,DSL,10.0,Bank Transfer(automatic)
X217671,WY,422,59,Male,True,Two Year,DSL,2.0,Electronic Check
P795203,NY,8851,28,Male,False,Two Year,Fiber Optic,16.0,Electronic Check
P717753,FL,27606,38,Male,False,Two Year,DSL,4.0,Bank Transfer(automatic)
V513511,SC,13202,79,Nonbinary,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
Q978096,SC,518,34,Female,False,One year,DSL,4.0,Bank Transfer(automatic)
B844433,CA,44103,61,Male,False,One year,DSL,9.0,Electronic Check
A103291,NH,2333,71,Male,True,Month-to-month,DSL,11.0,Credit Card (automatic)
R101514,PA,3027,89,Male,True,Month-to-month,Fiber Optic,8.0,Mailed Check
P73950,NY,60,74,Female,False,Two Year,Fiber Optic,15.0,Mailed Check
C512310,WI,1085,39,Female,True,Month-to-month,Fiber Optic,18.0,Bank Transfer(automatic)
Z812779,CO,37042,84,Male,False,Month-to-month,Fiber Optic,22.0,Credit Card (automatic)
I123852,WI,4242,57,Male,False,Two Year,Fiber Optic,14.0,Mailed Check
T03134,MN,388,64,Female,True,Month-to-month,Fiber Optic,15.0,Electronic Check
H646152,CA,239,43,Female,False,Two Year,Fiber Optic,9.0,Electronic Check
V157744,AK,540,76,Male,False,Month-to-month,DSL,20.0,Mailed Check
I396295,MD,80,53,Female,True,Month-to-month,Fiber Optic,5.0,Credit Card (automatic)
H478829,PA,4246,75,Male,True,Two Year,DSL,3.0,Bank Transfer(automatic)
F911285,NV,3632,30,Female,False,One year,Fiber Optic,22.0,Electronic Check
W279417,IL,521,78,Male,False,One year,DSL,10.0,Bank Transfer(automatic)
N886555,NC,2050,22,Female,False,One year,Fiber Optic,7.0,Electronic Check
F534259,NM,1741,32,Female,False,Two Year,DSL,18.0,Bank Transfer(automatic)
O919928,TX,29213,78,Male,True,Month-to-month,DSL,6.0,Electronic Check
V981204,TN,2924,56,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check
G331576,NY,20935,79,Female,True,Month-to-month,Fiber Optic,6.0,Electronic Check
C486385,NE,274,68,Female,False,Two Year,DSL,11.0,Mailed Check
R125693,MA,0,58,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check
V286928,MI,29268,48,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
L658876,MO,365,70,Female,True,Month-to-month,Fiber Optic,3.0,Mailed Check
W188751,IN,7878,67,Male,False,One year,Fiber Optic,3.0,Credit Card (automatic)
I721653,IN,17493,24,Female,True,One year,Fiber Optic,6.0,Mailed Check
G972214,NJ,4101,44,Female,False,Month-to-month,DSL,13.0,Mailed Check
L653188,LA,14464,51,Female,True,Month-to-month,DSL,18.0,Electronic Check
U31820,NM,240,54,Female,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
E488783,MI,162,24,Male,False,One year,DSL,21.0,Bank Transfer(automatic)
U36625,AR,474,39,Female,False,Month-to-month,Fiber Optic,12.0,Mailed Check
F186086,TN,1372,75,Female,True,Month-to-month,DSL,12.0,Mailed Check
I939809,KS,539,70,Female,True,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
F240803,MO,8684,36,Female,True,Two Year,Fiber Optic,7.0,Bank Transfer(automatic)
F801493,NH,275,47,Female,False,Month-to-month,Fiber Optic,4.0,Electronic Check
L491403,CA,26565,71,Male,True,Two Year,DSL,7.0,Bank Transfer(automatic)
L863306,WA,6412,51,Male,True,Month-to-month,DSL,14.0,Bank Transfer(automatic)
I682933,NY,240,85,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
M733994,MS,2800,79,Male,False,One year,Fiber Optic,14.0,Mailed Check
F856239,LA,501,69,Female,True,Month-to-month,DSL,6.0,Mailed Check
S76930,IL,83,32,Male,True,One year,DSL,8.0,Mailed Check
D868252,CA,48438,32,Female,False,Month-to-month,Fiber Optic,12.0,Credit Card (automatic)
Q943269,CO,14942,65,Female,False,Two Year,DSL,5.0,Mailed Check
J378975,GA,2180,20,Male,False,One year,Fiber Optic,9.0,Credit Card (automatic)
T99095,NY,263,70,Female,True,Two Year,DSL,32.0,Bank Transfer(automatic)
J767852,PA,4745,44,Male,True,Month-to-month,Fiber Optic,8.0,Mailed Check
J568210,PA,2678,19,Female,True,Two Year,Fiber Optic,14.0,Credit Card (automatic)
L776387,NY,1786,21,Female,False,Month-to-month,Fiber Optic,21.0,Mailed Check
G898600,NM,365,74,Female,False,One year,Fiber Optic,4.0,Electronic Check
U791625,OK,28016,66,Female,False,One year,Fiber Optic,3.0,Bank Transfer(automatic)
N894789,NC,2388,31,Female,True,Month-to-month,Fiber Optic,11.0,Electronic Check
A505760,IN,3744,18,Male,True,One year,Fiber Optic,8.0,Bank Transfer(automatic)
C985142,MD,516,37,Male,False,One year,DSL,9.0,Mailed Check
N573611,VA,29522,35,Female,True,Month-to-month,Fiber Optic,9.0,Credit Card (automatic)
W679242,PA,2016,78,Nonbinary,False,One year,Fiber Optic,6.0,Electronic Check
R685222,NC,24613,61,Male,False,Two Year,Fiber Optic,23.0,Bank Transfer(automatic)
L942985,NH,27938,57,Female,False,Month-to-month,DSL,13.0,Credit Card (automatic)
L945088,OK,3521,74,Male,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
R72816,ND,171,19,Male,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic)
A672620,NY,324,53,Female,False,Two Year,Fiber Optic,6.0,Mailed Check
K578181,MI,30996,69,Nonbinary,True,Month-to-month,DSL,17.0,Credit Card (automatic)
L98574,TN,15133,38,Male,True,Month-to-month,DSL,4.0,Electronic Check
X708848,AR,2946,74,Male,False,One year,DSL,3.0,Credit Card (automatic)
J900539,IL,319,66,Male,False,Two Year,Fiber Optic,8.0,Mailed Check
J393735,VA,1883,87,Female,False,Month-to-month,DSL,4.0,Electronic Check
E670171,NY,13128,55,Female,False,Month-to-month,Fiber Optic,7.0,Electronic Check
Y654962,CA,5586,25,Female,False,One year,DSL,21.0,Mailed Check
G957553,TN,1194,20,Female,False,Two Year,Fiber Optic,3.0,Electronic Check
M545671,IN,3219,82,Female,False,Two Year,Fiber Optic,8.0,Bank Transfer(automatic)
R982501,IL,1025,89,Female,False,One year,Fiber Optic,3.0,Bank Transfer(automatic)
Y306545,NJ,7285,39,Male,False,Two Year,Fiber Optic,10.0,Credit Card (automatic)
Q467770,AL,11762,48,Female,True,Month-to-month,DSL,8.0,Credit Card (automatic)
R437917,ME,1826,24,Male,False,Two Year,Fiber Optic,12.0,Mailed Check
J39435,MT,624,40,Female,False,Month-to-month,Fiber Optic,11.0,Electronic Check
Z192393,CO,55857,21,Male,False,One year,DSL,7.0,Bank Transfer(automatic)
F119249,PA,176,59,Female,False,Month-to-month,Fiber Optic,2.0,Credit Card (automatic)
J11072,WA,156,58,Female,False,Month-to-month,Fiber Optic,2.0,Electronic Check
I854551,OK,9499,33,Male,True,Month-to-month,DSL,25.0,Bank Transfer(automatic)
W570909,NJ,7602,35,Female,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
A105398,MN,1827,24,Female,True,Month-to-month,DSL,9.0,Mailed Check
X744657,PA,3903,79,Male,True,Month-to-month,Fiber Optic,7.0,Bank Transfer(automatic)
K784562,GA,30076,40,Female,True,Month-to-month,Fiber Optic,17.0,Mailed Check
F444920,NY,3300,75,Male,False,One year,Fiber Optic,2.0,Bank Transfer(automatic)
O317698,KS,870,73,Male,False,One year,Fiber Optic,12.0,Bank Transfer(automatic)
Z665264,FL,3274,21,Female,True,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
H343519,NH,25328,75,Male,True,Month-to-month,Fiber Optic,12.0,Credit Card (automatic)
R511812,OH,4949,68,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
E172718,OK,128,59,Male,False,One year,Fiber Optic,2.0,Mailed Check
G246830,MN,657,52,Female,True,Month-to-month,Fiber Optic,10.0,Electronic Check
G451064,PA,4277,20,Male,False,Two Year,DSL,12.0,Electronic Check
D993926,WY,439,86,Male,False,Two Year,Fiber Optic,10.0,Electronic Check
M772976,MA,10218,27,Female,False,Two Year,Fiber Optic,3.0,Electronic Check
A727077,TN,22115,67,Male,False,One year,DSL,3.0,Electronic Check
K361736,PA,4644,37,Female,True,Two Year,DSL,14.0,Electronic Check
A393945,NC,1841,41,Female,False,Two Year,Fiber Optic,10.0,Bank Transfer(automatic)
I589605,KY,59,29,Female,False,Month-to-month,Fiber Optic,18.0,Bank Transfer(automatic)
N327641,AR,10228,31,Male,True,One year,DSL,11.0,Credit Card (automatic)
J703724,MI,2816,57,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
B356659,PA,224,55,Male,True,Month-to-month,DSL,9.0,Bank Transfer(automatic)
V55806,WI,14990,36,Female,False,One year,Fiber Optic,15.0,Bank Transfer(automatic)
I862435,MS,3278,77,Male,False,Two Year,DSL,7.0,Electronic Check
X977955,NC,6470,85,Male,False,Month-to-month,Fiber Optic,20.0,Mailed Check
T610774,NY,624,40,Male,True,Two Year,Fiber Optic,13.0,Electronic Check
N513478,WA,1780,54,Female,True,Month-to-month,Fiber Optic,6.0,Mailed Check
K843254,MT,34,77,Male,True,One year,DSL,13.0,Mailed Check
A477627,IL,2029,34,Female,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
S782248,TX,57775,21,Female,True,One year,DSL,12.0,Electronic Check
Y842024,KY,7194,32,Female,False,Month-to-month,Fiber Optic,11.0,Electronic Check
D553060,MS,3067,80,Female,False,Two Year,Fiber Optic,13.0,Mailed Check
Q909096,KY,15,49,Male,True,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
B499886,AK,265,33,Male,True,Month-to-month,Fiber Optic,2.0,Mailed Check
U246543,CA,182,65,Female,False,Two Year,Fiber Optic,8.0,Electronic Check
X466953,DC,0,45,Female,True,Two Year,Fiber Optic,12.0,Mailed Check
H171672,MO,12449,25,Female,True,Month-to-month,DSL,21.0,Bank Transfer(automatic)
W286326,WV,217,29,Male,True,Month-to-month,DSL,8.0,Bank Transfer(automatic)
H482032,KS,950,25,Male,False,One year,Fiber Optic,13.0,Electronic Check
D903851,CA,25503,80,Male,True,Two Year,DSL,16.0,Credit Card (automatic)
F690235,OH,2634,76,Male,False,Month-to-month,Fiber Optic,10.0,Bank Transfer(automatic)
C676642,GA,3929,40,Female,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic)
Q270422,CO,12478,36,Female,False,Two Year,Fiber Optic,8.0,Mailed Check
K812806,AZ,11634,87,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check
T592373,AZ,470,21,Female,True,Month-to-month,DSL,9.0,Electronic Check
Z845059,NE,441,29,Male,False,Month-to-month,Fiber Optic,10.0,Mailed Check
X258761,MO,5012,77,Male,True,One year,Fiber Optic,5.0,Electronic Check
D656330,WA,304,62,Female,True,One year,Fiber Optic,2.0,Credit Card (automatic)
T495078,CA,440,38,Male,True,Month-to-month,Fiber Optic,9.0,Mailed Check
J92349,IN,21137,41,Male,True,One year,Fiber Optic,9.0,Credit Card (automatic)
Q696354,MN,34135,23,Female,True,Month-to-month,Fiber Optic,7.0,Mailed Check
C515202,OH,29809,76,Male,True,Month-to-month,Fiber Optic,14.0,Bank Transfer(automatic)
P263323,AR,2006,69,Male,False,Two Year,DSL,4.0,Bank Transfer(automatic)
M154436,MD,19637,37,Nonbinary,False,Two Year,DSL,18.0,Electronic Check
E333890,IL,345,47,Male,False,Month-to-month,DSL,9.0,Credit Card (automatic)
V607314,MA,26695,86,Male,False,One year,DSL,5.0,Electronic Check
W441951,VA,20150,80,Male,False,Two Year,DSL,11.0,Mailed Check
Y910041,NY,2939,51,Male,False,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
N169945,KY,25597,25,Male,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
P661153,FL,38909,84,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
H51608,OH,460,47,Female,True,Month-to-month,Fiber Optic,19.0,Electronic Check
C620479,NC,322,33,Female,False,One year,DSL,14.0,Credit Card (automatic)
D364470,MA,4059,47,Female,True,Month-to-month,Fiber Optic,11.0,Credit Card (automatic)
O903764,OK,203,75,Female,False,Month-to-month,DSL,6.0,Electronic Check
J170179,PA,11996,55,Male,False,Month-to-month,Fiber Optic,3.0,Electronic Check
T380611,AZ,42979,36,Male,False,One year,Fiber Optic,11.0,Credit Card (automatic)
F537282,NY,1519,46,Female,False,One year,DSL,4.0,Bank Transfer(automatic)
V366744,NE,1909,57,Male,True,One year,DSL,8.0,Electronic Check
U726172,CT,213,75,Male,False,Month-to-month,Fiber Optic,14.0,Credit Card (automatic)
U607425,KY,29601,50,Female,True,One year,DSL,8.0,Electronic Check
G174513,PR,26131,34,Male,True,One year,Fiber Optic,5.0,Credit Card (automatic)
C624351,OH,2926,38,Female,True,Two Year,Fiber Optic,5.0,Bank Transfer(automatic)
Z483037,NC,38748,64,Male,False,Month-to-month,Fiber Optic,10.0,Credit Card (automatic)
S708977,KS,26404,21,Female,True,Month-to-month,DSL,7.0,Credit Card (automatic)
Q495387,AK,190,31,Male,False,Month-to-month,Fiber Optic,2.0,Mailed Check
H145896,IA,23858,26,Female,True,Month-to-month,Fiber Optic,8.0,Electronic Check
Z865831,VA,9179,27,Male,False,Two Year,Fiber Optic,2.0,Electronic Check
O841175,ID,1471,54,Female,True,Two Year,Fiber Optic,10.0,Credit Card (automatic)
F84786,NC,4759,77,Female,True,One year,Fiber Optic,5.0,Mailed Check
K216293,CO,2558,73,Male,False,One year,DSL,12.0,Credit Card (automatic)
J610004,OK,214,77,Female,False,Two Year,Fiber Optic,12.0,Mailed Check
O288038,IA,6975,77,Male,False,Two Year,Fiber Optic,14.0,Electronic Check
H690253,OH,1938,63,Male,False,One year,DSL,3.0,Mailed Check
Y161183,TX,9505,35,Male,False,Two Year,Fiber Optic,6.0,Credit Card (automatic)
X281282,IL,19535,63,Female,True,Month-to-month,DSL,9.0,Bank Transfer(automatic)
V65412,CA,24743,55,Male,False,Month-to-month,Fiber Optic,15.0,Electronic Check
U549211,FL,17248,41,Male,False,Month-to-month,DSL,3.0,Credit Card (automatic)
P179491,KY,939,77,Male,False,Two Year,Fiber Optic,8.0,Bank Transfer(automatic)
P652340,WV,541,78,Female,False,Month-to-month,Fiber Optic,17.0,Electronic Check
T708534,CO,1468,39,Female,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
K325380,MD,15988,51,Female,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
T653531,TX,85,22,Nonbinary,True,Month-to-month,Fiber Optic,13.0,Electronic Check
O189297,WI,939,30,Female,True,One year,Fiber Optic,16.0,Electronic Check
I250439,ID,2144,32,Male,True,Month-to-month,Fiber Optic,5.0,Mailed Check
O760396,UT,595,74,Female,False,One year,Fiber Optic,12.0,Mailed Check
A633603,AZ,8419,29,Female,True,Month-to-month,DSL,12.0,Electronic Check
M572988,FL,13015,77,Male,True,One year,DSL,8.0,Mailed Check
D330603,OK,2349,72,Male,True,Month-to-month,Fiber Optic,13.0,Electronic Check
S70815,AL,13864,32,Male,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic)
B848374,HI,246,37,Male,False,One year,Fiber Optic,4.0,Electronic Check
X686233,NE,926,24,Male,False,Month-to-month,Fiber Optic,19.0,Credit Card (automatic)
Z280135,NH,275,31,Male,False,Month-to-month,DSL,10.0,Mailed Check
Y147099,IL,2514,86,Male,False,One year,DSL,2.0,Credit Card (automatic)
A855887,WV,59,70,Female,True,Month-to-month,DSL,10.0,Bank Transfer(automatic)
X147035,IL,34313,65,Female,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
L99216,OH,21804,67,Male,False,Month-to-month,Fiber Optic,19.0,Electronic Check
X354158,NM,680,58,Female,False,One year,DSL,8.0,Mailed Check
P361045,CA,92,71,Female,False,Month-to-month,Fiber Optic,15.0,Credit Card (automatic)
O575002,TX,2856,57,Male,False,Month-to-month,Fiber Optic,9.0,Mailed Check
C274032,AK,249,82,Female,True,Month-to-month,Fiber Optic,12.0,Electronic Check
S682687,GA,52688,52,Male,False,One year,Fiber Optic,6.0,Electronic Check
G354597,NV,21589,34,Female,True,Month-to-month,Fiber Optic,2.0,Electronic Check
R317720,OK,16254,56,Female,True,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
T22671,WV,2114,66,Female,False,One year,Fiber Optic,5.0,Bank Transfer(automatic)
M908203,TX,7156,85,Male,False,Month-to-month,Fiber Optic,16.0,Mailed Check
K610866,MI,734,53,Female,False,One year,Fiber Optic,3.0,Electronic Check
Z849200,SD,2318,64,Female,True,Month-to-month,DSL,9.0,Credit Card (automatic)
D321119,AL,1319,38,Male,True,Month-to-month,DSL,6.0,Bank Transfer(automatic)
X435937,NY,1665,83,Female,False,Month-to-month,DSL,13.0,Electronic Check
C315562,IN,2875,35,Female,False,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic)
I692478,ME,3814,45,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check
M464374,HI,1201,44,Male,False,Two Year,Fiber Optic,6.0,Electronic Check
D347113,AZ,68300,28,Male,True,Month-to-month,Fiber Optic,5.0,Credit Card (automatic)
C548406,NV,39698,23,Female,False,One year,DSL,15.0,Electronic Check
R640213,NJ,107,55,Female,True,Month-to-month,Fiber Optic,10.0,Electronic Check
N340220,IN,520,20,Male,True,Two Year,DSL,10.0,Mailed Check
M171160,TX,1428,28,Female,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic)
G164719,CA,27515,46,Male,False,Two Year,Fiber Optic,5.0,Bank Transfer(automatic)
C444218,AL,39,52,Male,True,Month-to-month,Fiber Optic,17.0,Electronic Check
C445988,MS,2918,48,Female,True,Month-to-month,DSL,7.0,Credit Card (automatic)
F774584,TX,182,26,Female,False,One year,Fiber Optic,10.0,Electronic Check
R416972,PA,25735,52,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
O844706,PA,10780,54,Male,False,Two Year,Fiber Optic,3.0,Bank Transfer(automatic)
E918150,OH,35,55,Female,True,Month-to-month,DSL,10.0,Bank Transfer(automatic)
Z959997,NY,1973,68,Female,True,Month-to-month,DSL,10.0,Electronic Check
C36783,CA,60944,44,Male,False,Two Year,DSL,2.0,Electronic Check
S217763,MT,197,40,Male,False,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic)
Z74524,TN,1329,87,Male,False,Two Year,Fiber Optic,18.0,Mailed Check
S356458,TX,2789,56,Male,True,Month-to-month,Fiber Optic,14.0,Credit Card (automatic)
F785085,PA,1044,58,Female,False,Month-to-month,DSL,24.0,Mailed Check
N154513,UT,809,60,Female,False,Two Year,Fiber Optic,4.0,Credit Card (automatic)
Z916283,MD,0,29,Male,False,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic)
E753458,UT,7247,45,Male,False,Month-to-month,DSL,10.0,Mailed Check
J865464,SC,34315,51,Female,True,Month-to-month,Fiber Optic,14.0,Mailed Check
E446263,WA,0,83,Female,True,Month-to-month,Fiber Optic,6.0,Credit Card (automatic)
S838605,TN,50328,24,Male,False,Month-to-month,DSL,12.0,Electronic Check
C436821,WV,6569,44,Male,True,Two Year,Fiber Optic,7.0,Bank Transfer(automatic)
H215697,AL,1691,47,Male,True,Two Year,DSL,17.0,Credit Card (automatic)
Z360250,TX,11254,25,Male,True,Month-to-month,DSL,15.0,Electronic Check
P25008,ND,419,47,Female,False,Month-to-month,DSL,11.0,Bank Transfer(automatic)
K589469,NY,523,77,Male,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
Q311850,TX,3650,76,Male,False,Month-to-month,Fiber Optic,17.0,Mailed Check
S952248,WA,0,37,Male,True,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
K377982,NC,1706,40,Male,False,Month-to-month,Fiber Optic,10.0,Credit Card (automatic)
U444790,CA,28,22,Male,True,Month-to-month,Fiber Optic,6.0,Electronic Check
T710947,AR,270,55,Male,False,Two Year,Fiber Optic,6.0,Mailed Check
Z985297,NE,1922,55,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check
E260530,AR,1186,80,Male,False,Two Year,Fiber Optic,4.0,Credit Card (automatic)
K38297,NY,47,43,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic)
R889523,OH,8219,23,Nonbinary,True,Month-to-month,Fiber Optic,4.0,Mailed Check
Z652933,KS,1601,68,Male,True,Month-to-month,Fiber Optic,2.0,Mailed Check
Y40674,VT,1111,54,Female,True,One year,DSL,11.0,Electronic Check
V135243,IA,318,22,Male,False,Month-to-month,Fiber Optic,6.0,Electronic Check
U292174,IA,3590,77,Male,False,Month-to-month,Fiber Optic,8.0,Mailed Check
S791046,MO,8611,58,Female,False,Two Year,Fiber Optic,12.0,Electronic Check
O06174,TX,23894,31,Male,True,Month-to-month,Fiber Optic,7.0,Electronic Check
Q296862,IA,302,18,Male,True,Month-to-month,Fiber Optic,4.0,Bank Transfer(automatic)
N863236,NM,1571,89,Female,False,One year,DSL,4.0,Credit Card (automatic)
P860743,MD,10741,47,Male,True,Month-to-month,DSL,3.0,Mailed Check
G466917,MN,5157,70,Female,True,Month-to-month,DSL,26.0,Mailed Check
X425839,TX,39642,51,Female,True,Month-to-month,Fiber Optic,10.0,Electronic Check
T510073,NY,2119,47,Female,False,Two Year,Fiber Optic,18.0,Electronic Check
M898890,PA,46623,44,Female,False,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
V691458,OH,1600,56,Female,True,Month-to-month,DSL,7.0,Electronic Check
O529706,TX,11817,41,Female,True,Month-to-month,DSL,11.0,Electronic Check
L717585,TX,9493,44,Female,False,Two Year,Fiber Optic,13.0,Electronic Check
